,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
1154,1249,663562,Noah Davis,1249,2286.0,88.8,88.07,5.75,18.5,29,9.2,5.7,-2.21,29.3,0
1155,3298,641401,Connor Brogdon,3298,2192.0,89.3,90.29,7.03,24.1,64,8.0,5.79,-2.62,33.5,0
1156,1664,544365,Manny Bañuelos,1666,2138.0,87.6,87.25,6.09,21.2,50,12.3,5.55,2.18,34.9,0
1157,1652,696136,Jordan Wicks,1652,2135.0,87.8,87.85,6.3,18.5,32,7.5,5.98,2.28,50.3,0
1158,44,457732,Andrew Bailey,44,2761.0,87.5,86.82,5.91,15.4,0,0.0,6.28,-1.93,,0
1159,1237,622864,Fernando Romero,1239,2087.0,92.9,91.82,5.64,19.9,28,8.8,5.59,-2.49,,0
1160,6676,664062,Tony Gonsolin,6676,2200.0,88.2,87.71,5.94,23.2,147,8.8,6.18,-0.9,44.2,1
1161,1508,608335,Kyle Funkhouser,1508,2168.0,92.3,92.98,6.58,19.8,49,12.9,5.66,-1.55,34.6,0
1162,2631,516969,Kelvin Herrera,2635,2198.0,93.1,92.89,6.04,22.1,45,6.6,5.94,-1.78,57.3,0
1163,1176,672841,Carlos Vargas,1176,2208.0,95.9,96.43,6.69,17.6,21,6.1,5.79,-2.63,33.6,0
1164,165,681916,Dylan Smith,165,2383.0,90.8,91.51,6.61,8.3,5,10.4,5.98,-1.67,48.6,0
1165,2072,664948,Anthony Misiewicz,2072,2480.0,87.7,87.17,5.92,22.9,37,7.1,5.91,0.71,48.7,0
1166,676,622161,Eduardo Paredes,680,2260.0,89.5,87.73,5.26,18.1,12,6.8,5.33,-3.02,,0
1167,1027,642564,Francis Martes,1027,2423.0,91.2,91.01,6.05,28.0,28,11.4,5.71,-0.79,,0
1168,238,814005,Jake Bloss,238,2408.0,88.3,89.12,6.95,20.4,2,3.7,5.74,-2.61,46.2,0
1169,6668,666157,Nick Lodolo,6767,2348.0,89.3,89.03,6.27,26.2,111,6.5,5.48,3.57,17.9,0
1170,2642,450729,Doug Fister,2647,1989.0,85.5,85.7,6.37,18.2,53,7.8,6.23,-2.09,,0
1171,3116,640451,Hunter Harvey,3118,1899.0,94.2,94.0,6.19,26.9,48,6.4,5.89,-2.03,45.0,0
1172,301,670550,Nivaldo Rodriguez,301,2102.0,89.0,88.45,5.87,14.5,9,11.8,6.07,-1.61,44.1,0
1173,8409,605242,Michael Fulmer,8425,2205.0,91.8,92.18,6.41,20.4,165,7.5,6.16,-1.67,42.2,0
1174,531,525768,Tim Collins,531,2319.0,87.7,86.55,5.54,18.2,15,10.9,5.75,0.42,,0
1175,1206,544836,Enny Romero,1234,2311.0,95.1,93.73,5.64,24.8,23,7.8,6.52,0.97,,0
1176,463,656981,Peter Solomon,463,2175.0,88.2,88.1,6.22,13.1,19,15.6,6.35,-1.51,52.7,0
1177,8088,493603,Adam Ottavino,8093,2512.0,87.5,88.18,6.76,29.3,212,10.9,5.43,-2.88,25.4,0
1178,4819,643493,Austin Pruitt,4831,2448.0,88.1,86.77,5.45,16.7,69,5.2,5.91,-0.42,54.8,0
1179,4437,594577,Mike Mayers,4459,2241.0,90.1,89.62,5.99,23.6,90,8.1,5.71,-2.1,37.6,0
1180,430,679775,Kyle Backhus,430,2174.0,86.4,87.54,7.15,19.1,8,7.0,4.32,3.01,9.2,0
1181,138,518790,Chris Heston,138,2090.0,83.6,83.28,6.14,7.9,5,13.2,5.21,-2.7,,0
1182,501,685326,McCade Brown,502,2399.0,89.4,90.56,7.07,18.3,17,13.5,5.73,-3.69,30.5,0
1183,4,642727,Sergio Alcántara,4,2285.0,87.2,85.6,5.23,0.0,0,0.0,5.97,-1.87,36.3,0
1184,5178,592229,Dylan Covey,5181,2026.0,90.4,89.81,5.81,15.6,123,9.0,6.31,-1.69,51.8,0
1185,165,641850,Kevin McGowan,165,2098.0,87.1,86.87,6.22,20.0,6,15.0,6.18,-1.95,,0
1186,2574,592612,Josh Osich,2576,2220.0,88.6,87.79,5.67,21.7,57,8.4,6.43,1.71,38.7,0
1187,361,701552,Andre Granillo,361,2303.0,87.0,86.89,6.08,19.8,7,7.7,6.32,-0.97,43.1,0
1188,10,614177,Franmil Reyes,10,2053.0,83.0,82.33,5.9,33.3,0,0.0,6.42,-1.41,37.3,0
1189,1509,650530,Bryan Garcia,1509,2140.0,90.6,89.95,5.95,17.0,48,12.0,5.56,-2.68,37.6,0
1190,10359,656849,David Peterson,10359,2102.0,88.2,89.41,7.09,23.0,260,9.7,6.05,2.06,39.9,0
1191,911,686747,Joe La Sorsa,911,2033.0,83.2,83.67,6.63,17.5,15,6.0,5.33,2.37,18.2,0
1192,1760,687473,Ryan Gusto,1760,2338.0,89.6,89.48,6.46,21.2,36,8.0,5.79,-2.16,43.7,0
1193,19028,592662,Robbie Ray,19046,2214.0,89.9,89.76,6.2,29.8,464,10.0,6.13,2.43,45.4,0
1194,1370,545064,Jairo Díaz,1371,2253.0,92.7,91.96,5.6,21.6,37,9.7,6.0,-1.09,53.4,0
1195,42,683766,Christian Koss,42,1296.0,53.8,52.68,5.27,0.0,0,0.0,6.45,-1.43,47.7,0
1196,705,650960,Daniel Duarte,705,2404.0,91.5,91.26,6.1,17.0,24,14.5,5.65,-1.01,40.4,0
1197,501,685493,Shun Yamaguchi,502,1822.0,86.4,86.44,6.33,21.7,17,14.2,5.48,-2.56,30.4,0
1198,79,672839,Francisco Morales,79,2168.0,89.8,90.84,6.86,14.3,6,28.6,6.16,-0.91,43.8,0
1199,42,608596,Tom Murphy,42,2186.0,86.9,86.24,5.7,18.2,1,9.1,5.97,-1.78,,0
1200,329,681895,Evan Sisk,329,2185.0,85.7,86.35,6.83,31.3,10,12.5,4.87,3.83,16.1,0
1201,635,658431,Adonis Medina,635,2226.0,88.9,88.15,5.91,16.5,13,7.9,5.75,-2.42,31.7,0
1202,3539,502026,Jeremy Jeffress,3572,2088.0,90.2,90.32,6.27,22.8,80,9.0,5.8,-0.97,38.0,0
1203,2101,621074,Michael Rucker,2123,2351.0,89.7,89.65,6.22,22.9,49,9.3,5.58,-2.02,37.7,0
1204,903,621348,Sam Clay,903,2064.0,89.9,88.86,5.68,16.4,21,8.8,6.13,2.42,35.1,0
1205,1684,680736,Justin Wrobleski,1684,2327.0,91.5,90.22,5.43,23.6,32,7.4,5.55,2.13,38.2,0
1206,15,680572,Adam Kloffenstein,15,2251.0,89.6,89.49,6.35,0.0,0,0.0,5.88,-1.04,,0
1207,1238,656657,Zach Logue,1238,2093.0,86.3,85.22,5.61,17.6,22,6.9,5.14,2.5,21.7,0
1208,3797,667463,John King,3797,2082.0,88.6,88.14,5.99,15.2,63,5.8,5.49,2.1,26.1,0
1209,21,460576,Carlos Gómez,21,2347.0,83.2,82.7,6.02,0.0,4,80.0,5.3,-2.42,,0
1210,16,596143,Luis Sardinas,16,1863.0,77.5,75.51,4.83,0.0,0,0.0,5.92,-1.43,,0
1211,152,664069,Ben Braymer,152,2044.0,83.6,82.38,5.63,23.5,5,14.7,6.07,2.1,49.3,0
1212,13998,594835,Marco Gonzales,14073,2185.0,84.4,84.37,6.24,17.5,221,5.9,5.57,2.43,42.7,0
1213,20,664789,Ka'ai Tom,20,1826.0,69.5,68.7,5.39,0.0,0,0.0,5.71,-1.28,40.0,0
1214,13169,448179,Rich Hill,13172,2510.0,81.1,80.62,6.12,24.0,280,8.2,5.73,1.69,37.3,0
1215,1285,642239,Rob Zastryzny,1285,2342.0,87.1,87.65,6.56,17.9,31,9.7,5.75,1.96,40.8,0
1216,9889,656288,Griffin Canning,9986,2254.0,89.8,89.02,5.84,22.0,215,8.7,5.88,-1.47,45.9,0
1217,498,695076,Rhett Lowder,498,2324.0,89.5,89.28,6.12,17.2,14,10.9,5.7,-2.33,30.5,1
1218,191,676720,Tommy Romero,191,1806.0,87.1,87.84,6.76,15.9,9,20.5,6.17,-0.58,74.0,0
1219,71,681871,Eli Villalobos,71,2068.0,89.1,89.63,6.61,16.7,2,11.1,6.11,-2.25,46.9,0
1220,24,669449,Jake Palisch,24,2205.0,86.6,85.75,5.88,0.0,0,0.0,5.86,3.37,27.7,0
1221,4132,592222,Alex Claudio,4147,2064.0,79.7,78.64,5.71,16.7,65,5.8,4.6,3.01,8.1,0
1222,15,503556,Marwin Gonzalez,15,1469.0,61.6,59.96,4.55,0.0,0,0.0,7.07,-1.06,60.8,0
1223,680,543779,Kevin Siegrist,681,2080.0,87.0,87.01,6.37,25.4,20,11.8,6.26,1.85,,0
1224,2241,501957,Chris Tillman,2315,2142.0,86.4,86.04,6.1,13.1,65,11.5,6.29,-2.86,,0
1225,1411,624586,James Hoyt,1414,2285.0,87.3,87.15,6.11,30.4,31,8.8,6.34,-1.97,37.2,0
1226,16558,657277,Logan Webb,16559,1988.0,88.4,89.38,6.82,22.9,246,5.7,5.03,-1.65,20.6,0
1227,1475,656686,Corbin Martin,1475,2368.0,91.4,91.12,6.13,20.7,47,12.8,5.9,-1.6,40.4,0
1228,2123,643778,Tyler Webb,2131,2086.0,85.9,86.11,6.36,20.1,55,10.6,6.75,2.04,61.9,0
1229,4,642727,Sergio Alcántara,4,2285.0,87.2,85.6,5.23,0.0,0,0.0,5.97,-1.87,36.3,0
1230,4,595284,Andrew Knapp,4,1486.0,65.9,64.03,4.55,0.0,0,0.0,6.52,-1.26,39.2,0
1231,13,593160,Whit Merrifield,13,1614.0,60.2,56.78,3.58,0.0,0,0.0,4.74,-1.88,-11.3,0
1232,5047,669330,Tyler Wells,5047,2420.0,88.7,88.76,6.31,22.8,79,6.2,6.9,-1.18,50.9,0
1233,119,607162,Onelki Garcia,119,2051.0,89.7,88.64,5.61,6.3,5,15.6,6.21,2.31,,0
1234,452,571616,Matt Dermody,452,2235.0,88.8,88.42,6.12,15.0,6,5.0,6.29,2.03,39.6,0
1235,1834,650828,Edgar Santana,1835,2255.0,91.5,90.24,5.56,20.5,31,6.0,6.17,-0.75,48.3,0
1236,18368,573186,Marcus Stroman,18390,2405.0,89.0,88.22,5.69,19.6,357,7.5,5.32,-1.25,34.6,0
1237,11,518626,Josh Donaldson,11,2047.0,84.2,83.71,5.87,0.0,0,0.0,5.39,-2.04,27.6,0
1238,987,642073,Jimmie Sherfy,988,2396.0,84.7,84.18,5.9,23.9,20,8.0,5.51,-0.78,34.7,0
1239,957,621294,Ben Heller,957,2172.0,89.0,89.14,6.37,22.5,26,10.7,5.47,-2.4,23.0,0
1240,4068,621219,Alec Mills,4068,2170.0,83.6,83.16,6.04,19.3,72,6.6,5.73,-3.15,34.3,0
1241,1904,444857,Scott Feldman,1909,2261.0,85.0,84.63,6.12,19.8,33,7.0,5.92,-2.0,,0
1242,4637,503449,Wily Peralta,4644,1863.0,89.5,88.63,5.68,17.3,132,11.4,6.45,-1.19,57.9,0
1243,2347,571863,Matt Koch,2348,2148.0,89.0,88.79,6.07,13.8,37,5.7,5.78,-1.71,38.1,0
1244,237,593969,Jayson Aquino,237,2156.0,85.4,82.92,4.87,21.0,6,9.7,6.12,2.55,,0
1245,1237,474699,Vance Worley,1238,2176.0,88.2,86.59,5.46,15.2,25,7.6,6.78,-3.13,,0
1246,2984,672582,Angel Zerpa,2984,2142.0,92.2,90.95,5.52,19.8,51,6.7,5.41,2.57,31.5,0
1247,2239,681982,Grant Anderson,2239,2379.0,88.2,88.45,6.5,23.5,46,8.1,4.29,-2.64,1.7,0
1248,1917,664294,Dauri Moreta,1917,2085.0,89.1,89.05,6.28,28.7,42,8.8,5.85,-1.1,43.8,0
1249,2081,656793,Nick Nelson,2081,2047.0,91.8,91.57,6.26,23.1,67,12.9,5.77,-2.44,46.8,0
1250,1668,572096,Trevor Rosenthal,1669,2335.0,95.3,94.88,5.96,34.7,54,14.3,6.09,-0.82,58.1,0
1251,5584,657571,Caleb Ferguson,5585,2470.0,90.5,90.36,6.22,26.0,122,8.7,5.79,2.23,41.3,0
1252,167,542194,Christian Bethancourt,168,1911.0,84.5,84.14,6.18,6.3,9,18.8,5.7,-1.8,43.5,0
1253,501,688107,Robert Gasser,501,2238.0,88.0,88.56,6.72,14.7,5,3.5,5.0,2.2,25.4,0
1254,1411,666619,Gregory Santos,1411,2454.0,94.2,94.86,6.58,20.1,28,7.3,5.92,-1.48,35.2,1
1255,568,663752,Cody Morris,569,2266.0,89.3,89.58,6.41,23.2,18,13.0,6.0,-1.86,38.5,0
1256,1757,657141,Jordan Yamamoto,1758,2445.0,85.7,85.22,6.0,23.2,44,10.4,5.79,-1.48,39.5,0
1257,28,642336,Francisco Mejía,28,1698.0,63.7,62.04,4.75,0.0,0,0.0,6.21,-1.34,50.6,0
1258,3859,624522,Keegan Thompson,3859,2483.0,89.7,89.7,6.18,23.0,109,11.1,5.77,-1.76,40.6,0
1259,2462,532077,Roberto Osuna,2508,2381.0,91.6,91.06,5.95,29.0,24,3.7,6.15,-0.77,49.1,0
1260,8918,445926,Jesse Chavez,8929,2206.0,88.8,88.44,6.02,22.6,153,6.8,5.23,-1.46,20.3,0
1261,909,519322,Drew Storen,909,2290.0,85.1,84.25,5.8,19.9,18,7.5,5.44,-2.0,,0
1262,1281,593619,Domingo Tapia,1281,2176.0,95.0,94.32,5.92,17.8,38,12.1,5.65,-1.66,34.8,0
1263,8758,547888,Masahiro Tanaka,8764,2061.0,86.9,85.95,5.65,23.3,123,5.3,5.31,-1.82,40.7,0
1264,850,605138,Wes Benjamin,850,2287.0,86.9,86.31,5.9,19.0,24,11.4,6.43,1.86,50.9,0
1265,599,596074,Bobby Poyner,599,2268.0,86.6,85.25,5.58,24.6,8,5.6,5.52,2.25,,0
1266,11957,669373,Tarik Skubal,11985,2074.0,91.1,91.09,6.31,29.1,172,5.6,6.21,2.15,49.1,0
1267,3087,445060,Ricky Nolasco,3091,2064.0,85.1,83.77,5.41,18.3,55,7.0,6.02,-1.02,,0
1268,2497,656887,Sean Reid-Foley,2497,2068.0,90.4,91.41,6.91,25.7,81,13.8,5.33,-1.91,45.5,0
1269,8146,676440,Tanner Bibee,8147,2414.0,88.5,89.01,6.59,23.8,142,6.9,6.27,-2.18,54.5,0
1270,1093,596027,Dillon Maples,1093,2841.0,91.0,90.59,5.98,30.6,50,19.4,5.66,-1.69,32.4,0
1271,6625,453281,Wade LeBlanc,6632,1849.0,82.1,81.89,6.09,17.7,107,6.0,5.7,2.73,37.9,0
1272,3412,605195,Kyle Crick,3416,2616.0,89.7,89.23,6.0,24.8,104,12.8,5.48,-1.54,21.6,0
1273,81,691094,Randy Wynne,81,2151.0,85.0,84.82,6.16,12.5,2,8.3,5.41,-2.13,30.8,0
1274,2347,571863,Matt Koch,2348,2148.0,89.0,88.79,6.07,13.8,37,5.7,5.78,-1.71,38.1,0
1275,72,681807,David Fry,72,1508.0,56.0,54.03,4.24,0.0,1,3.8,7.13,-1.59,49.6,0
1276,89,621433,Brett Phillips,89,1198.0,52.9,51.23,4.92,0.0,5,15.6,6.7,-1.37,63.0,0
1277,6309,592717,Aaron Sanchez,6313,2267.0,89.1,89.23,6.44,17.6,171,10.3,5.77,-1.81,32.2,0
1278,1523,518566,Taylor Cole,1523,2220.0,89.3,89.97,6.63,24.2,33,8.9,6.0,-1.21,,0
1279,65,645444,Jose Herrera,65,1230.0,52.3,49.94,3.96,0.0,0,0.0,6.64,-2.15,45.4,0
1280,15,445055,Jon Jay,16,1549.0,57.2,56.48,5.36,0.0,0,0.0,6.37,1.57,,0
1281,6238,686752,Ryan Pepiot,6239,2457.0,91.1,91.8,6.7,25.3,141,9.2,5.9,-1.17,40.7,0
1282,2903,446321,Ross Detwiler,2903,2094.0,88.0,86.61,5.4,20.1,57,7.5,6.44,1.84,42.6,0
1283,739,664157,Travis Bergen,739,2325.0,88.2,87.61,5.93,21.2,24,14.5,5.55,2.04,34.2,0
1284,34,622268,Donovan Walton,34,1327.0,54.3,51.78,4.16,0.0,1,8.3,5.7,-1.56,19.8,0
1285,4782,592390,Heath Hembree,4802,2530.0,91.0,91.31,6.43,27.7,106,9.3,5.61,-1.29,36.7,0
1286,32,681962,Vinny Capra,32,1258.0,52.1,50.01,4.01,6.7,0,0.0,7.06,-1.09,56.6,0
1287,4782,592390,Heath Hembree,4802,2530.0,91.0,91.31,6.43,27.7,106,9.3,5.61,-1.29,36.7,0
1288,3777,656234,Jake Bird,3777,2348.0,89.8,89.43,5.82,21.2,92,9.0,5.29,-2.39,18.9,0
1289,106,514981,Diego Moreno,106,2281.0,90.9,90.03,5.92,23.1,2,7.7,6.29,-1.52,,0
1290,757,701643,Grant Hartwig,757,2227.0,90.3,89.87,6.08,18.1,18,9.6,4.98,-1.7,16.7,0
1291,138,670712,Mike Brosseau,138,1736.0,69.8,68.43,5.12,2.4,3,7.1,6.01,-1.91,33.9,0
1292,129,622256,Patrick Weigel,129,2478.0,87.3,87.35,6.47,32.1,7,25.0,5.51,-1.88,22.9,0
1293,1039,666721,Max Castillo,1039,2056.0,89.1,89.73,6.71,18.2,23,8.9,5.88,-2.86,31.0,0
1294,10048,543101,Anthony DeSclafani,10133,2126.0,90.3,90.74,6.44,21.8,161,6.0,5.62,-1.72,38.4,0
1295,11,666197,Grae Kessinger,11,1916.0,74.4,74.83,6.05,0.0,0,0.0,6.04,-1.71,41.3,0
1296,11421,446372,Corey Kluber,11537,2352.0,87.4,87.3,6.19,25.7,157,5.2,5.23,-1.97,32.1,0
1297,47,408314,José Reyes,48,2285.0,75.9,72.58,3.88,0.0,2,20.0,5.34,-2.39,,0
1298,22,683021,Michael Stefanic,22,1671.0,63.2,61.51,4.82,0.0,0,0.0,6.46,-0.71,52.5,0
1299,3661,607188,Jake Faria,3674,1913.0,87.6,86.8,5.86,20.9,91,10.1,6.41,-1.53,57.9,0
1300,41,607609,A.J. Ladwig,41,2161.0,87.2,86.97,6.23,0.0,0,0.0,6.19,-1.12,48.1,0
1301,713,656725,Alex McRae,763,2152.0,89.3,89.31,6.12,14.0,21,12.3,5.41,-2.28,36.4,0
1302,152,680692,Jonathan Stiever,152,2221.0,86.8,85.59,5.51,9.1,4,12.1,6.32,-1.39,42.0,0
1303,679,621289,Jaime Schultz,679,2413.0,92.4,90.99,5.51,25.9,20,13.6,5.9,-1.55,,0
1304,4607,607219,Sal Romano,4658,2128.0,91.9,91.14,5.86,17.2,96,8.0,6.66,-2.0,36.1,0
1305,6694,642397,Gregory Soto,6694,2366.0,93.9,94.54,6.67,24.4,185,11.0,5.66,2.12,35.5,0
1306,4361,680573,Simeon Woods Richardson,4361,2236.0,87.6,88.26,6.73,21.5,96,8.9,6.43,-1.1,47.5,0
1307,191,434442,J.P. Howell,193,1961.0,82.8,81.04,5.24,11.5,7,13.5,6.2,0.49,,0
1308,15706,518876,Merrill Kelly,15709,2335.0,89.2,89.0,6.16,22.0,289,7.0,5.58,-1.76,27.0,0
1309,7100,693821,Bryce Elder,7100,2196.0,87.6,87.23,6.02,18.9,151,8.1,6.5,-1.11,52.4,0
1310,185,571771,Enrique Hernández,185,1348.0,55.4,53.53,4.55,1.7,10,16.9,6.7,-2.61,58.5,0
1311,165,681916,Dylan Smith,165,2383.0,90.8,91.51,6.61,8.3,5,10.4,5.98,-1.67,48.6,0
1312,83,456124,Erik Kratz,83,2141.0,73.1,71.84,5.41,9.5,1,4.8,6.35,-2.91,32.2,0
1313,11,676724,Jared Young,11,1578.0,63.1,61.23,5.1,0.0,1,33.3,6.63,-1.54,40.1,0
1314,65,645444,Jose Herrera,65,1230.0,52.3,49.94,3.96,0.0,0,0.0,6.64,-2.15,45.4,0
1315,593,595897,Nick Burdi,593,2493.0,93.0,92.52,6.03,31.4,20,14.3,5.74,-2.04,23.8,0
1316,2989,621199,Matt Bowman,3004,1998.0,88.2,87.75,6.07,18.9,53,7.1,6.09,-1.42,33.5,0
1317,565,670241,Darius Vines,565,2065.0,85.3,85.47,6.3,15.3,11,7.3,5.98,-1.64,45.4,0
1318,1455,502522,Justin Miller,1455,2433.0,91.2,91.0,6.22,23.2,26,7.2,6.25,-3.41,41.0,0
1319,3927,676879,Aaron Ashby,3927,2246.0,89.7,88.31,5.42,27.5,93,9.3,6.36,0.64,47.8,0
1320,43,656008,Aneurys Zabala,43,1967.0,94.1,93.68,6.21,18.2,1,9.1,5.51,-2.36,28.0,0
1321,1828,607560,Ryne Harper,1843,2102.0,78.5,78.57,6.29,21.8,29,6.1,6.27,-0.62,47.2,0
1322,9226,608718,Brent Suter,9249,2083.0,83.9,85.29,7.08,20.2,140,5.9,6.24,3.06,52.7,0
1323,298,621082,Jacob Lemoine,298,2076.0,90.3,88.92,5.51,17.8,6,8.2,6.35,-1.11,37.4,0
1324,10152,453562,Jake Arrieta,10170,2247.0,89.6,88.86,5.96,19.7,214,8.0,6.16,-3.14,36.6,0
1325,2728,606167,Adalberto Mejía,2738,2389.0,88.6,87.76,5.83,18.9,70,10.4,5.99,1.57,,0
1326,874,605501,Stephen Tarpley,874,2199.0,87.4,86.89,5.95,27.1,28,13.1,5.72,2.87,32.6,0
1327,7100,693821,Bryce Elder,7100,2196.0,87.6,87.23,6.02,18.9,151,8.1,6.5,-1.11,52.4,0
1328,1809,622772,Jimmy Cordero,1810,2120.0,94.1,95.46,7.01,20.1,38,7.7,6.22,-2.17,47.8,0
1329,1100,458690,Chris Volstad,1101,2186.0,88.5,87.15,5.56,13.4,17,5.8,6.67,-2.87,,0
1330,7191,656876,Drew Rasmussen,7192,2528.0,92.0,92.38,6.54,23.3,116,6.3,5.98,-1.77,54.8,0
1331,11,676724,Jared Young,11,1578.0,63.1,61.23,5.1,0.0,1,33.3,6.63,-1.54,40.1,0
1332,626,650668,Humberto Mejía,626,2179.0,88.3,87.76,5.99,20.3,14,9.2,6.47,-1.48,45.2,0
1333,1125,664054,Cody Stashak,1127,2177.0,86.9,86.3,5.83,27.7,14,4.7,5.89,-1.11,52.4,0
1334,1652,696136,Jordan Wicks,1652,2135.0,87.8,87.85,6.3,18.5,32,7.5,5.98,2.28,50.3,0
1335,23,669707,Jared Triolo,23,1252.0,51.8,49.59,4.33,0.0,1,12.5,6.77,-1.78,38.5,0
1336,531,525768,Tim Collins,531,2319.0,87.7,86.55,5.54,18.2,15,10.9,5.75,0.42,,0
1337,31,682144,Jayvien Sandridge,31,2079.0,90.6,91.3,6.89,33.3,2,33.3,6.23,1.23,40.3,0
1338,10359,656849,David Peterson,10359,2102.0,88.2,89.41,7.09,23.0,260,9.7,6.05,2.06,39.9,0
1339,15,680572,Adam Kloffenstein,15,2251.0,89.6,89.49,6.35,0.0,0,0.0,5.88,-1.04,,0
1340,8758,547888,Masahiro Tanaka,8764,2061.0,86.9,85.95,5.65,23.3,123,5.3,5.31,-1.82,40.7,0
1341,2849,571800,Drew Hutchison,2849,2298.0,88.7,88.13,5.85,14.5,78,10.4,6.07,-2.87,46.1,0
1342,9970,669923,George Kirby,9970,2168.0,91.6,91.96,6.54,23.9,92,3.5,5.81,-1.65,34.4,0
1343,8877,669432,Trevor Rogers,8877,2103.0,89.2,89.66,6.72,23.5,191,8.6,5.73,2.35,23.2,0
1344,8154,605488,Jeffrey Springs,8155,1980.0,86.1,86.17,6.39,24.5,155,7.6,6.03,2.33,43.9,0
1345,904,641501,Tyler Danish,904,1967.0,85.6,83.94,5.25,18.9,22,9.7,5.13,-2.15,12.0,0
1346,13169,448179,Rich Hill,13172,2510.0,81.1,80.62,6.12,24.0,280,8.2,5.73,1.69,37.3,0
1347,725,458924,Jonny Venters,725,2143.0,91.1,89.09,5.06,20.5,22,11.6,5.98,1.0,,0
1348,2874,605388,Adam Morgan,2880,2474.0,85.5,84.48,5.62,25.8,62,8.6,5.8,1.52,35.4,0
1349,185,571771,Enrique Hernández,185,1348.0,55.4,53.53,4.55,1.7,10,16.9,6.7,-2.61,58.5,0
1350,1125,664054,Cody Stashak,1127,2177.0,86.9,86.3,5.83,27.7,14,4.7,5.89,-1.11,52.4,0
1351,11,676632,Bligh Madris,11,1694.0,66.7,64.91,4.89,0.0,1,25.0,6.78,-1.09,56.1,0
1352,8,681584,David Villar,8,1703.0,67.1,64.56,3.84,0.0,1,33.3,5.66,-2.32,12.5,0
1353,861,276542,Joaquín Benoit,861,2032.0,91.0,90.12,6.0,21.7,21,9.9,6.14,-2.9,,0
1354,687,600944,David Paulino,689,2295.0,86.1,85.79,6.22,24.5,9,5.5,6.93,-1.61,56.4,0
1355,1481,669724,Brenan Hanifee,1482,2046.0,93.1,92.87,6.15,16.5,18,4.5,5.52,-2.67,32.4,0
1356,1350,594795,Grant Dayton,1362,2278.0,86.8,86.68,6.33,24.4,30,9.1,5.64,3.22,40.9,0
1357,1247,517414,Randall Delgado,1252,2195.0,90.2,89.89,6.1,21.0,18,5.9,6.13,-1.47,,0
1358,1318,476594,Robert Stock,1318,2299.0,91.4,91.22,6.2,22.4,43,12.5,5.38,-2.15,31.1,0
1359,1652,696136,Jordan Wicks,1652,2135.0,87.8,87.85,6.3,18.5,32,7.5,5.98,2.28,50.3,0
1360,249,622774,José Manuel Fernández,249,2183.0,89.0,87.46,5.44,11.9,8,11.9,6.54,1.38,,0
1361,18463,527048,Martín Pérez,18474,2036.0,88.5,87.92,5.9,17.3,411,8.3,5.64,1.26,44.8,0
1362,13149,605164,Dylan Bundy,13163,2299.0,85.7,84.74,5.73,22.0,239,7.0,6.1,-1.78,52.9,0
1363,1031,680689,Lyon Richardson,1031,2137.0,90.5,89.53,5.74,16.9,33,13.0,5.54,-1.76,31.3,0
1364,500,665093,Zac Grotz,501,1740.0,87.3,87.8,6.55,18.6,18,15.3,4.89,-2.45,23.6,0
1365,11298,572020,James Paxton,11314,2147.0,90.6,90.7,6.37,27.1,224,8.1,6.15,2.35,42.8,0
1366,787,681035,Christian Scott,787,2223.0,89.9,90.84,6.95,19.8,12,6.1,5.22,-2.88,31.9,1
1367,617,666661,Juan Morillo,617,2291.0,96.0,96.05,6.36,23.7,20,13.2,5.78,-1.6,46.4,0
1368,4,602922,José Rondón,15,1171.0,55.5,53.98,5.13,0.0,0,0.0,6.55,-1.78,,0
1369,11830,641778,Eric Lauer,11938,2229.0,88.0,87.59,5.99,22.4,247,8.3,6.05,1.92,39.1,0
1370,1755,572750,Eddie Butler,1760,2094.0,91.0,89.52,5.44,12.8,44,9.5,6.36,-1.54,,0
1371,426,687424,Anthony Maldonado,426,2534.0,88.1,87.14,5.79,16.2,8,7.2,6.23,-1.76,36.1,0
1372,481,686294,Amos Willingham,481,2159.0,92.2,92.67,6.59,13.4,7,5.9,6.08,-1.59,46.7,0
1373,49,502273,Mike Freeman,49,1584.0,65.8,63.57,4.49,6.7,0,0.0,6.04,-1.8,47.6,0
1374,5304,605151,Archie Bradley,5321,2144.0,91.8,91.9,6.38,24.3,105,8.0,6.05,-1.92,44.0,0
1375,3254,690986,Kyle Harrison,3254,2130.0,88.9,89.37,6.67,22.9,66,7.9,4.87,2.03,25.4,0
1376,24,448602,Mark Reynolds,24,2122.0,77.9,76.6,4.97,0.0,1,12.5,5.91,-2.24,,0
1377,1104,676702,Hunter Stratton,1104,2629.0,91.7,92.05,6.43,20.1,17,5.8,5.98,-1.36,37.7,0
1378,7625,518774,Matt Harvey,7699,2187.0,90.3,89.53,5.92,17.2,148,7.5,6.22,-1.62,44.5,0
1379,3130,676272,Bobby Miller,3130,2411.0,91.8,92.75,6.87,22.5,63,8.0,6.0,-1.2,46.9,0
1380,6571,282332,CC Sabathia,6576,2132.0,85.7,86.42,6.66,20.9,139,7.9,5.98,2.31,,0
1381,5242,670280,David Bednar,5242,2246.0,90.4,90.78,6.53,29.9,96,7.4,5.85,-2.08,38.5,0
1382,17049,608331,Max Fried,17053,2285.0,87.2,87.37,6.33,23.9,290,6.6,6.01,1.41,49.7,0
