,pitches,player_id,player_name,total_pitches,spin_rate,velocity,effective_speed,release_extension,k_percent,bb,bb_percent,release_pos_z,release_pos_x,arm_angle,injuries
1146,27,621044,Jesmuel Valentín,27,1631.0,77.8,76.24,5.19,14.3,2,28.6,5.46,-1.94,,0
1147,2724,641838,Kevin McCarthy,2724,2023.0,89.3,90.22,6.68,14.5,48,6.2,5.67,-2.37,39.0,0
1148,48,518435,Manny Barreda,48,2232.0,91.1,90.72,6.16,14.3,2,14.3,5.49,-1.1,42.5,0
1149,734,680897,Nick Nastrini,734,2273.0,88.3,88.69,6.53,14.9,36,20.7,5.9,-2.07,44.9,0
1150,1592,656458,Lucas Gilbreath,1592,2378.0,89.9,90.09,6.25,24.5,50,12.9,5.78,1.3,55.9,0
1151,27,675919,Nick Raquet,27,2224.0,86.4,86.8,6.53,14.3,1,14.3,5.7,1.47,43.5,0
1152,274,696270,Ryan Johnson,274,2346.0,89.4,89.67,6.42,22.5,4,5.6,5.8,-2.63,24.7,0
1153,145,448167,Brandon Mann,145,2315.0,87.6,86.86,5.85,8.3,4,11.1,5.91,1.64,,0
1154,1503,448614,Carlos Torres,1511,2361.0,90.9,90.41,5.94,18.7,36,9.2,5.42,-2.54,,0
1155,403,680744,Ty Madden,403,2221.0,89.5,89.32,6.15,16.8,8,7.9,5.75,-2.53,39.8,1
1156,19,596142,Gary Sánchez,19,1913.0,74.7,72.52,4.84,0.0,1,14.3,6.42,-1.63,30.9,0
1157,6385,682243,Bryce Miller,6387,2284.0,91.0,91.01,6.31,22.3,104,6.4,5.62,-1.17,44.2,0
1158,1278,623470,Jake Newberry,1278,2415.0,88.7,87.94,5.69,22.0,38,12.1,6.28,-1.9,45.0,0
1159,5416,606149,Giovanny Gallegos,5423,2352.0,89.8,88.56,5.6,29.7,82,6.2,6.65,-2.02,55.8,0
1160,21,594951,Ryan O'Rourke,21,2231.0,85.4,84.62,5.72,16.7,3,50.0,6.18,0.81,,0
1161,15438,571510,Matthew Boyd,15478,2263.0,85.4,85.08,6.1,23.4,279,7.1,5.59,2.21,26.8,0
1162,3443,593833,Wander Suero,3444,2455.0,90.1,90.2,6.23,25.5,67,7.9,5.94,-3.31,42.2,0
1163,1688,661255,Yoan López,1690,2257.0,91.3,91.95,6.58,19.5,30,6.4,6.1,-1.53,51.4,0
1164,3649,660896,Jorge Alcala,3649,2424.0,93.1,92.29,5.82,25.0,81,9.0,6.55,-2.24,47.9,0
1165,713,656725,Alex McRae,763,2152.0,89.3,89.31,6.12,14.0,21,12.3,5.41,-2.28,36.4,0
1166,5012,676477,Garrett Whitlock,5012,2099.0,89.8,91.46,7.34,26.9,72,5.6,5.64,-1.52,36.7,0
1167,3227,663362,Matt Waldron,3227,1445.0,83.4,83.64,6.6,20.3,58,7.0,5.5,-1.4,29.2,0
1168,1939,677161,Zack Kelly,1942,2361.0,89.1,90.0,6.97,23.0,47,9.6,5.48,-3.07,36.6,0
1169,7,502143,Danny Valencia,7,2183.0,85.1,82.7,4.8,100.0,0,0.0,5.83,-2.53,,0
1170,987,642073,Jimmie Sherfy,988,2396.0,84.7,84.18,5.9,23.9,20,8.0,5.51,-0.78,34.7,0
1171,625,800048,Parker Messick,625,2105.0,87.8,88.06,6.4,23.0,6,3.6,5.62,1.0,44.6,0
1172,1084,500872,Gregory Infante,1088,2345.0,90.8,90.47,6.03,21.0,22,8.4,6.0,-1.32,,0
1173,325,681168,Luis Curvelo,325,2292.0,91.0,91.35,6.65,24.1,9,10.8,5.73,-3.3,34.2,0
1174,2581,434622,Ubaldo Jiménez,2587,2056.0,86.9,85.85,5.65,21.5,58,9.0,6.43,-0.62,,0
1175,434,554374,Ariel Hernández,434,2328.0,94.5,92.98,5.42,27.1,21,19.6,5.78,-2.04,,0
1176,1464,491624,César Valdez,1464,1922.0,81.1,80.02,5.64,19.3,25,6.2,5.53,-2.17,17.8,0
1177,2672,681867,Cooper Criswell,2672,2079.0,84.0,84.67,6.78,16.7,47,6.9,5.0,-1.72,12.8,0
1178,1464,547184,Michael Kelly,1464,2611.0,87.9,87.09,5.84,18.8,35,9.3,6.09,-1.38,36.0,0
1179,3443,593833,Wander Suero,3444,2455.0,90.1,90.2,6.23,25.5,67,7.9,5.94,-3.31,42.2,0
1180,417,622797,Pedro Payano,417,2373.0,87.8,87.32,5.9,16.5,15,14.6,6.07,-1.36,,0
1181,914,491703,Neftalí Feliz,914,2333.0,92.5,92.03,6.0,18.8,22,10.3,5.89,-1.94,36.3,0
1182,37,670223,Matt Mervis,37,1399.0,57.0,55.64,4.81,0.0,0,0.0,6.93,-1.07,41.2,0
1183,35,622761,Jorge Mateo,35,1247.0,65.6,63.34,4.43,0.0,2,18.2,6.61,-1.13,38.2,0
1184,10,614177,Franmil Reyes,10,2053.0,83.0,82.33,5.9,33.3,0,0.0,6.42,-1.41,37.3,0
1185,8025,650911,Cristopher Sánchez,8026,2051.0,89.3,90.34,6.98,23.2,127,5.8,6.07,1.88,30.9,0
1186,671,675912,Zac Lowther,671,2247.0,85.9,86.43,6.88,18.7,15,9.0,5.71,1.9,40.4,0
1187,1280,669912,Kirby Snead,1280,2506.0,88.6,88.25,6.17,17.1,33,9.7,5.25,2.58,18.8,0
1188,300,519344,Nick Tepesch,300,2141.0,85.9,86.63,6.63,11.4,8,10.1,6.03,-2.47,,0
1189,7270,608032,Carlos Estévez,7270,2157.0,94.0,94.08,6.25,23.9,136,7.5,5.85,-2.01,39.1,0
1190,445,572728,Michael Brady,447,2179.0,87.8,86.21,5.23,17.9,4,3.0,5.53,-2.36,,0
1191,6676,664062,Tony Gonsolin,6676,2200.0,88.2,87.71,5.94,23.2,147,8.8,6.18,-0.9,44.2,1
1192,51,673111,José Lopez,51,2147.0,91.5,91.23,6.3,20.0,1,10.0,5.73,1.55,40.2,0
1193,3447,663687,Hogan Harris,3447,2289.0,86.7,86.77,6.56,21.1,90,10.4,5.98,2.53,50.9,0
1194,28,642336,Francisco Mejía,28,1698.0,63.7,62.04,4.75,0.0,0,0.0,6.21,-1.34,50.6,0
1195,6309,592717,Aaron Sanchez,6313,2267.0,89.1,89.23,6.44,17.6,171,10.3,5.77,-1.81,32.2,0
1196,755,502211,Mike Bolsinger,756,2252.0,84.6,84.44,6.25,19.9,27,13.8,6.03,-0.98,,0
1197,2140,671212,Joe Boyle,2140,2511.0,94.0,94.58,6.58,25.2,72,14.1,6.06,-1.01,41.7,0
1198,369,656738,Ben Meyer,369,2165.0,87.2,87.9,6.88,9.5,12,12.6,5.58,-3.36,,0
1199,1158,641427,Alan Busenitz,1194,2559.0,91.3,90.1,5.59,18.9,22,7.7,5.95,-1.71,41.6,0
1200,3310,518585,Fernando Cruz,3310,1693.0,87.0,87.92,6.86,36.2,94,11.3,5.97,-1.5,45.1,0
1201,3360,700249,Cade Povich,3360,2235.0,86.9,86.6,6.25,22.3,74,8.8,5.9,1.81,41.1,0
1202,280,622783,Sandy Báez,280,2127.0,90.6,89.58,5.69,14.3,8,11.4,5.8,-2.06,,0
1203,50,592533,Cody Martin,50,1952.0,82.4,82.63,6.42,0.0,2,15.4,5.49,-2.8,,0
1204,3796,640462,A.J. Puk,3796,2231.0,91.6,92.75,7.08,29.6,70,7.3,5.53,3.27,26.9,1
1205,1567,571735,David Hale,1571,2084.0,88.0,88.23,6.4,16.2,23,5.6,5.68,-1.99,37.8,0
1206,796,571858,Branden Kline,796,2132.0,92.1,91.96,6.11,20.2,22,10.8,6.57,-1.86,54.8,0
1207,910,664180,Matt Hall,910,2456.0,85.1,84.6,5.9,19.2,27,12.6,5.18,2.55,39.4,0
1208,1462,687911,Bryan King,1462,2190.0,88.0,88.26,6.54,26.3,21,5.5,5.53,2.68,34.5,0
1209,5244,666129,Braxton Garrett,5244,2144.0,86.4,86.56,6.48,23.0,81,5.9,6.04,2.5,44.0,1
1210,54,673316,Luke Barker,54,1696.0,87.1,87.25,6.5,15.8,0,0.0,5.81,-1.74,44.8,0
1211,3254,656730,Trevor Megill,3254,2577.0,94.1,94.62,6.65,29.2,60,7.3,6.51,-0.71,53.1,0
1212,727,656548,Jordan Holloway,727,2214.0,89.4,89.47,6.3,22.0,28,16.2,6.79,-1.2,63.9,0
1213,1404,660261,Shintaro Fujinami,1404,1865.0,94.6,95.53,6.81,23.3,44,12.4,5.54,-2.05,35.3,0
1214,716,670810,Logan Gillaspie,716,2112.0,89.6,89.57,6.29,14.5,12,6.0,5.82,-0.69,45.9,0
1215,32,516472,Francisco Arcia,32,1750.0,63.5,61.02,4.16,0.0,0,0.0,6.82,-1.63,,0
1216,18,680862,Willie MacIver,18,899.0,41.2,40.19,5.77,0.0,0,0.0,6.32,-1.11,49.1,0
1217,41,607609,A.J. Ladwig,41,2161.0,87.2,86.97,6.23,0.0,0,0.0,6.19,-1.12,48.1,0
1218,496,657272,Erich Uelmen,496,2174.0,89.8,90.41,6.73,17.1,13,10.1,4.64,-3.39,17.9,0
1219,2411,656457,Tyler Gilbert,2411,2171.0,86.7,86.16,5.91,18.8,50,8.0,5.48,2.29,24.4,0
1220,30,607030,Adam McCreery,30,2590.0,85.5,85.57,6.16,28.6,0,0.0,6.93,1.24,,0
1221,1439,669684,Chris Murphy,1439,2310.0,86.8,86.73,6.31,22.0,36,10.0,5.39,2.18,42.8,0
1222,79,672839,Francisco Morales,79,2168.0,89.8,90.84,6.86,14.3,6,28.6,6.16,-0.91,43.8,0
1223,7,630105,Jake Cronenworth,7,2058.0,87.7,86.23,5.43,33.3,0,0.0,5.99,-0.66,39.9,0
1224,2241,501957,Chris Tillman,2315,2142.0,86.4,86.04,6.1,13.1,65,11.5,6.29,-2.86,,0
1225,1958,661309,Adrián Martínez,1958,2134.0,88.9,88.61,6.18,20.1,36,7.2,5.6,-2.2,19.5,0
1226,609,685314,Andrew Saalfrank,609,2219.0,86.2,85.91,6.08,15.7,15,9.4,6.25,1.04,48.0,0
1227,3134,669276,Dylan Lee,3135,2113.0,87.8,87.92,6.35,29.3,42,5.2,6.47,1.75,46.5,0
1228,87,607468,Alex Blandino,87,1872.0,83.8,83.26,5.95,13.6,4,18.2,5.98,-1.92,40.8,0
1229,3139,686610,Ken Waldichuk,3139,2139.0,88.1,89.12,6.96,20.9,80,10.2,5.47,2.56,34.6,0
1230,80,641645,Luis Guillorme,80,1365.0,63.1,61.92,5.26,0.0,3,10.3,6.46,-1.27,62.2,0
1231,655,656212,Charlie Barnes,655,1944.0,84.4,83.34,5.55,11.4,16,9.1,5.44,1.9,23.8,0
1232,10,657061,Cole Tucker,10,1204.0,52.0,50.97,5.42,0.0,1,25.0,6.54,-1.06,61.2,0
1233,448,687606,Paxton Schultz,448,2153.0,89.7,89.27,6.08,25.5,8,7.3,5.81,-2.4,35.6,0
1234,127,595978,Austin Hedges,127,1677.0,64.8,63.63,5.25,5.3,2,5.3,5.73,-3.0,20.2,0
1235,219,668943,Ryan Miller,219,2275.0,88.3,88.21,6.3,20.0,5,9.1,4.76,-1.7,32.8,0
1236,5,595943,Phillip Evans,5,2120.0,78.7,76.88,4.88,0.0,0,0.0,5.71,-2.81,26.6,0
1237,594,573589,Michael Ynoa,594,2269.0,88.9,89.17,6.53,16.3,22,15.6,5.9,-3.03,,0
1238,3313,663485,Cole Sands,3313,2252.0,89.5,88.43,5.66,23.8,56,6.7,5.63,-2.52,23.2,0
1239,821,806960,Luis Morales,821,2618.0,91.4,90.63,6.0,21.6,18,9.0,5.68,-2.01,39.2,0
1240,90,629498,Johan Quezada,90,2278.0,93.5,93.9,6.66,10.0,6,30.0,6.34,-2.26,42.8,0
1241,1409,663542,Bryan Hudson,1409,2206.0,88.2,89.83,7.37,25.3,32,9.2,5.04,3.25,13.8,0
1242,1579,664045,Thomas Eshelman,1579,1766.0,81.9,81.99,6.26,11.3,30,6.9,5.67,-1.05,45.6,0
1243,5280,641835,Tim Mayza,5283,2111.0,91.6,91.73,6.43,23.9,92,6.9,6.34,1.92,41.7,0
1244,455,606944,Cody Carroll,455,2372.0,92.2,92.04,6.21,18.1,18,17.1,6.02,-1.78,50.2,0
1245,12,492841,Michael Martinez,12,1814.0,79.7,76.8,4.58,0.0,0,0.0,5.57,-1.59,,0
1246,1320,456167,A.J. Griffin,1322,2300.0,79.8,79.89,6.57,18.0,28,8.3,5.91,-3.09,,0
1247,999,548357,Christian Bergman,1000,2084.0,85.0,83.26,5.27,14.0,17,6.0,5.52,-2.32,,0
1248,89,621433,Brett Phillips,89,1198.0,52.9,51.23,4.92,0.0,5,15.6,6.7,-1.37,63.0,0
1249,1464,491624,César Valdez,1464,1922.0,81.1,80.02,5.64,19.3,25,6.2,5.53,-2.17,17.8,0
1250,1820,592145,Jesse Biddle,1836,2532.0,88.3,88.05,6.11,22.5,56,12.1,6.0,2.12,43.2,0
1251,330,502051,Josh Ravin,331,2467.0,92.0,90.6,5.55,24.1,10,12.0,6.01,-2.25,,0
1252,2663,660813,Brusdar Graterol,2663,2190.0,96.0,95.17,5.71,19.8,32,4.3,6.25,-1.52,37.3,1
1253,414,682825,Luis Mey,420,2273.0,95.8,96.01,6.53,21.1,17,17.9,5.85,-2.0,35.3,0
1254,18,642180,Tyler Wade,18,1379.0,52.6,50.59,4.36,0.0,1,16.7,6.77,-0.97,51.4,0
1255,609,592127,Johnny Barbato,610,2065.0,89.1,87.7,5.49,15.2,22,13.3,6.01,-2.68,,0
1256,5415,621076,James Kaprielian,5416,2037.0,88.7,88.23,6.03,20.5,132,9.6,6.0,-2.67,35.9,0
1257,6309,592717,Aaron Sanchez,6313,2267.0,89.1,89.23,6.44,17.6,171,10.3,5.77,-1.81,32.2,0
1258,905,668390,Cole Winn,905,2338.0,91.7,92.61,6.85,20.7,19,8.0,5.46,-1.74,38.9,0
1259,274,696270,Ryan Johnson,274,2346.0,89.4,89.67,6.42,22.5,4,5.6,5.8,-2.63,24.7,0
1260,11887,548389,Ross Stripling,11968,2199.0,87.0,86.39,5.88,21.3,157,5.1,6.87,-1.26,63.7,0
1261,496,596082,Jake Reed,496,2280.0,85.5,83.87,5.3,19.0,10,7.9,4.29,-3.84,-8.2,0
1262,1866,502083,Zach McAllister,1874,2237.0,92.1,93.4,6.96,23.4,32,6.8,5.33,-1.92,0.9,0
1263,1343,672782,Yoendrys Gómez,1343,2440.0,88.8,89.58,6.9,21.2,34,10.0,5.54,-1.99,35.1,0
1264,701,543219,Sean Gilmartin,702,1993.0,82.0,81.21,5.79,14.6,18,10.5,6.25,1.83,57.4,0
1265,2415,457915,Javy Guerra,2417,2086.0,89.1,88.3,5.78,18.2,40,6.3,6.87,-0.65,70.0,0
1266,169,695534,Chase Petty,169,2336.0,92.5,92.27,6.34,17.5,8,20.0,5.42,-1.58,31.3,0
1267,11,676632,Bligh Madris,11,1694.0,66.7,64.91,4.89,0.0,1,25.0,6.78,-1.09,56.1,0
1268,2010,694477,Chad Patrick,2010,2320.0,90.6,90.26,6.17,25.3,39,7.8,5.52,-1.3,33.9,0
1269,2047,669438,Mason Englert,2047,2186.0,87.4,87.24,6.23,18.9,32,6.0,5.72,-1.86,35.0,0
1270,17,502210,Josh Reddick,17,1259.0,64.1,62.88,5.06,0.0,1,20.0,7.1,-1.1,64.5,0
1271,5380,682847,Luis L. Ortiz,5381,2274.0,92.0,92.86,6.77,19.9,139,9.9,5.11,-1.73,24.7,0
1272,36,666149,Tyler Fitzgerald,36,1645.0,58.6,56.79,4.45,0.0,0,0.0,6.67,-1.84,37.0,0
1273,6668,666157,Nick Lodolo,6767,2348.0,89.3,89.03,6.27,26.2,111,6.5,5.48,3.57,17.9,0
1274,31,468396,Alexi Ogando,31,2310.0,91.9,90.9,5.7,12.5,3,37.5,6.51,-1.3,,0
1275,44,621399,Brady Feigl,44,2250.0,88.6,87.61,5.7,0.0,0,0.0,6.44,2.04,54.1,0
1276,1164,641726,Daulton Jefferies,1165,2084.0,89.5,88.76,5.92,15.5,18,5.7,5.96,-2.72,33.6,0
1277,7239,593974,Wandy Peralta,7282,2173.0,91.3,90.25,5.69,19.3,180,9.5,5.96,1.22,41.9,0
1278,1518,621056,Hunter Wood,1519,2401.0,89.2,88.42,5.83,21.9,30,7.7,6.37,0.34,61.0,0
1279,944,542953,Buddy Boshers,944,2160.0,85.5,83.72,5.19,22.2,19,7.8,6.38,0.81,,0
1280,1164,694819,Jacob Misiorowski,1164,2513.0,95.8,98.0,7.55,32.0,30,11.0,5.24,-1.63,29.8,0
1281,950,669796,Jose E. Hernandez,950,2037.0,87.2,86.92,6.06,27.0,22,9.0,6.33,0.77,52.5,0
1282,599,596074,Bobby Poyner,599,2268.0,86.6,85.25,5.58,24.6,8,5.6,5.52,2.25,,0
1283,9094,605347,Jorge López,9098,2069.0,90.5,90.52,6.29,19.8,197,8.2,5.85,-1.96,37.5,0
1284,8,433217,Andrés Blanco,8,1875.0,71.5,68.61,4.07,0.0,0,0.0,5.83,-2.48,,0
1285,681,663658,Thaddeus Ward,681,2297.0,87.6,88.23,6.63,18.9,27,17.0,5.7,-1.35,34.0,0
1286,168,664584,Jhon Romero,168,1996.0,90.0,89.43,5.88,22.0,1,2.4,5.92,-2.28,50.5,0
1287,41,607609,A.J. Ladwig,41,2161.0,87.2,86.97,6.23,0.0,0,0.0,6.19,-1.12,48.1,0
1288,1148,642607,Dario Agrazal,1149,2180.0,88.8,88.05,5.72,12.8,18,5.6,6.27,-2.31,,0
1289,2177,686218,Emmet Sheehan,2177,2219.0,90.8,91.51,6.65,28.4,48,8.9,5.42,-1.27,32.3,0
1290,4969,606424,Jarlín García,4989,2203.0,88.8,88.62,6.21,19.8,94,7.2,5.97,1.83,37.6,0
1291,6308,600917,José Leclerc,6331,2524.0,89.5,88.16,5.46,31.2,185,12.5,5.8,-1.74,41.5,0
1292,1100,458690,Chris Volstad,1101,2186.0,88.5,87.15,5.56,13.4,17,5.8,6.67,-2.87,,0
1293,2980,683769,Hunter Gaddis,2981,2265.0,89.1,90.0,6.86,21.8,48,6.2,6.17,-2.44,34.9,0
1294,104,620396,Miguel Aguilar,104,2237.0,88.1,87.61,5.99,10.7,3,10.7,5.41,1.01,42.0,0
1295,8,446386,Brandon Guyer,8,1868.0,78.1,77.02,5.55,0.0,0,0.0,6.16,-2.08,,0
1296,799,687830,Sawyer Gipson-Long,799,2136.0,87.8,89.74,7.39,24.2,14,6.5,5.28,-2.26,29.4,0
1297,3089,666205,Kyle Muller,3089,2250.0,89.0,89.28,6.41,18.0,72,9.2,6.27,1.62,40.9,0
1298,547,680684,Gunnar Hoglund,547,2269.0,89.4,89.98,6.85,15.9,11,8.0,6.18,-2.4,48.9,1
1299,906,642233,Eric Yardley,906,2242.0,82.8,82.28,6.17,13.1,21,8.9,2.38,-2.91,-33.6,0
1300,1439,669684,Chris Murphy,1439,2310.0,86.8,86.73,6.31,22.0,36,10.0,5.39,2.18,42.8,0
1301,208,664944,Cam Vieaux,208,2273.0,86.5,86.04,5.96,31.3,5,10.4,5.46,1.85,27.4,0
1302,32,516472,Francisco Arcia,32,1750.0,63.5,61.02,4.16,0.0,0,0.0,6.82,-1.63,,0
1303,2556,592858,Rowan Wick,2577,2365.0,89.8,89.92,6.43,24.7,62,9.7,5.93,-1.73,56.9,0
1304,1102,677952,Braxton Ashcraft,1102,2543.0,92.5,92.6,6.28,24.1,23,7.9,6.25,-1.02,41.1,0
1305,3024,572362,Robbie Erlin,3054,2211.0,86.0,85.41,5.95,20.3,34,4.2,5.82,2.34,47.4,0
1306,375,686654,Ty Adcock,375,2129.0,91.6,91.8,6.34,20.4,4,4.3,6.03,-2.07,48.5,0
1307,3023,543883,Nick Vincent,3030,2365.0,88.1,87.55,5.86,21.7,38,4.6,5.59,-2.78,40.6,0
1308,85,641739,Rob Kaminsky,85,2231.0,87.5,86.93,5.85,14.3,2,9.5,5.62,2.38,41.2,0
1309,1551,621261,Corey Oswalt,1552,1968.0,88.2,89.06,6.8,17.3,28,6.8,5.43,-1.57,33.6,0
1310,2087,543935,Alex Wilson,2094,2314.0,89.5,89.62,6.23,17.6,29,5.3,5.75,-0.65,,0
1311,199,676424,Alec Bettinger,199,2128.0,87.5,87.97,6.52,9.8,3,5.9,5.92,-1.65,58.9,0
1312,13062,502171,Alex Cobb,13067,2044.0,89.1,87.88,5.61,19.5,216,6.3,5.95,-1.87,42.4,0
1313,59,594694,Wilmer Difo,59,1992.0,80.4,78.79,5.12,5.6,3,16.7,5.59,-1.91,27.0,0
1314,2164,702070,Noah Cameron,2164,2238.0,86.0,86.17,6.28,20.4,42,7.6,6.42,1.14,57.8,0
1315,32,656669,Jordan Luplow,32,1664.0,61.6,60.2,5.13,0.0,0,0.0,6.21,-2.28,39.5,0
1316,96,657786,Jerry Vasto,96,2255.0,87.9,87.66,5.98,19.0,2,9.5,5.91,1.86,,0
1317,21,676689,Ricky Karcher,21,2469.0,92.4,92.15,6.01,0.0,1,25.0,6.08,-2.26,40.0,0
1318,4643,592716,Adrian Sampson,4643,2131.0,89.1,88.86,6.17,17.6,74,6.0,5.83,-2.64,36.6,0
1319,373,663378,Thomas Szapucki,373,2241.0,89.3,89.33,6.25,25.3,10,11.5,5.59,2.33,31.7,0
1320,2553,658648,Pedro Avila,2553,2229.0,87.3,87.47,6.33,23.9,66,10.4,5.71,-1.19,43.7,0
1321,2977,674072,Tommy Henry,2977,2067.0,86.5,87.01,6.64,17.4,72,9.1,5.68,1.79,41.8,1
1322,108,680951,Doug Nikhazy,108,2234.0,86.8,87.82,7.11,21.7,6,26.1,5.47,3.12,44.8,0
1323,104,666208,Alex Speas,104,2649.0,92.5,92.63,6.38,31.6,5,26.3,6.14,-1.68,39.0,0
1324,16233,642547,Freddy Peralta,16234,2299.0,88.8,89.78,6.92,30.0,356,9.2,5.22,-2.77,36.7,0
1325,45,676568,Ricky Vanasco,45,2230.0,91.7,92.48,6.79,6.7,0,0.0,5.7,-1.74,51.3,0
1326,32,656669,Jordan Luplow,32,1664.0,61.6,60.2,5.13,0.0,0,0.0,6.21,-2.28,39.5,0
1327,300,519344,Nick Tepesch,300,2141.0,85.9,86.63,6.63,11.4,8,10.1,6.03,-2.47,,0
1328,3089,666205,Kyle Muller,3089,2250.0,89.0,89.28,6.41,18.0,72,9.2,6.27,1.62,40.9,0
1329,8,681584,David Villar,8,1703.0,67.1,64.56,3.84,0.0,1,33.3,5.66,-2.32,12.5,0
1330,4399,605447,Jordan Romano,4399,2219.0,91.8,93.54,7.33,29.4,94,8.3,6.02,-2.13,49.1,0
1331,375,659262,Anderson Espinoza,375,1965.0,90.9,90.28,6.08,22.4,16,18.8,6.04,-2.02,43.8,0
1332,37,670223,Matt Mervis,37,1399.0,57.0,55.64,4.81,0.0,0,0.0,6.93,-1.07,41.2,0
1333,73,543343,Danny Hultzen,73,2219.0,88.1,88.2,6.32,27.8,2,11.1,5.53,2.9,,0
1334,987,642073,Jimmie Sherfy,988,2396.0,84.7,84.18,5.9,23.9,20,8.0,5.51,-0.78,34.7,0
1335,373,663378,Thomas Szapucki,373,2241.0,89.3,89.33,6.25,25.3,10,11.5,5.59,2.33,31.7,0
1336,1125,643615,T.J. Zeuch,1125,2069.0,88.0,88.07,6.35,12.7,31,10.9,6.25,-1.53,30.3,0
1337,104,621094,Jamie Callahan,104,2229.0,93.4,93.37,6.34,16.7,1,3.3,6.25,-0.93,,0
1338,24,542992,Andy Burns,24,1838.0,76.0,75.55,5.81,16.7,0,0.0,5.66,-2.38,42.4,0
1339,1793,650382,Darwinzon Hernández,1793,2414.0,91.6,92.51,6.69,32.4,72,17.5,5.21,2.76,30.3,0
1340,1464,547184,Michael Kelly,1464,2611.0,87.9,87.09,5.84,18.8,35,9.3,6.09,-1.38,36.0,0
1341,697,543532,Tim Melville,698,2196.0,85.9,85.95,6.15,18.0,20,11.6,5.94,-2.54,,0
1342,838,501992,Nate Karns,840,2241.0,88.5,89.14,6.7,26.5,15,7.1,5.88,-1.67,,0
1343,62,460086,Alex Gordon,62,1943.0,77.5,76.23,5.33,0.0,2,11.8,4.76,-2.42,,0
1344,61,592407,Bryan Holaday,61,1698.0,69.5,68.01,5.33,5.3,1,5.3,5.6,-2.23,31.2,0
1345,41,592527,Michael Mariot,41,2280.0,87.7,87.2,5.96,15.4,1,7.7,6.15,-2.06,41.8,0
1346,85,572208,Ashur Tolliver,85,1961.0,87.6,86.64,5.89,22.7,4,18.2,5.38,1.98,,0
1347,687,622217,Chris O'Grady,689,2090.0,83.3,82.57,6.0,21.6,21,11.9,6.54,2.92,,0
1348,4446,598287,Noé Ramirez,4469,2289.0,84.0,83.04,5.76,25.2,95,8.5,4.86,-2.46,15.0,0
1349,3802,448802,Jaime García,3811,2340.0,86.7,86.15,5.93,19.5,101,9.8,6.09,1.19,,0
1350,76,571974,John Ryan Murphy,78,1585.0,62.7,60.1,3.97,0.0,3,12.0,6.71,-1.48,40.0,0
1351,1125,430641,Blaine Boyer,1125,2390.0,89.4,88.55,5.71,14.9,21,7.5,5.92,-2.22,,0
1352,3376,608716,Drew Steckenrider,3392,2240.0,91.8,91.27,6.05,26.1,62,7.7,6.15,-1.34,53.3,0
1353,423,462515,Miguel Socolovich,424,1865.0,86.6,85.9,5.87,16.1,6,5.4,5.66,-0.5,,0
1354,2238,677053,Andrew Nardi,2238,2303.0,90.0,90.63,6.81,31.7,50,9.5,5.87,2.81,47.5,1
1355,5505,665871,Javier Assad,5505,2052.0,88.2,88.72,6.51,19.3,135,9.6,5.98,-1.57,53.2,0
1356,1509,650530,Bryan Garcia,1509,2140.0,90.6,89.95,5.95,17.0,48,12.0,5.56,-2.68,37.6,0
1357,8,433217,Andrés Blanco,8,1875.0,71.5,68.61,4.07,0.0,0,0.0,5.83,-2.48,,0
1358,9,621512,Tomás Nido,9,1346.0,54.1,52.41,4.33,0.0,0,0.0,6.72,-1.77,44.7,0
1359,7,502143,Danny Valencia,7,2183.0,85.1,82.7,4.8,100.0,0,0.0,5.83,-2.53,,0
1360,1475,656686,Corbin Martin,1475,2368.0,91.4,91.12,6.13,20.7,47,12.8,5.9,-1.6,40.4,0
1361,7601,668676,Zach Plesac,7604,1975.0,88.2,87.98,6.09,18.2,129,6.4,6.11,-0.74,51.3,0
1362,722,671305,Michel Otañez,722,2225.0,92.7,92.64,6.4,34.1,25,14.0,5.63,-2.33,31.9,0
1363,6837,676979,Garrett Crochet,6838,2437.0,93.0,94.04,6.88,31.9,117,6.8,6.16,2.32,39.0,0
1364,796,571858,Branden Kline,796,2132.0,92.1,91.96,6.11,20.2,22,10.8,6.57,-1.86,54.8,0
1365,468,669294,Paul Campbell,468,2481.0,88.2,87.39,5.75,21.0,10,8.1,5.95,-1.96,41.3,0
1366,7601,668676,Zach Plesac,7604,1975.0,88.2,87.98,6.09,18.2,129,6.4,6.11,-0.74,51.3,0
1367,191,434442,J.P. Howell,193,1961.0,82.8,81.04,5.24,11.5,7,13.5,6.2,0.49,,0
1368,928,623395,Brian Ellington,930,2490.0,95.8,95.04,5.98,21.9,35,16.0,5.79,-2.85,,0
1369,3207,691587,Eury Pérez,3207,2507.0,91.4,91.84,6.65,28.1,63,8.3,5.92,-1.88,31.1,0
1370,125,596117,Garrett Stubbs,125,1643.0,66.3,65.42,5.56,2.7,3,8.1,5.7,-1.65,38.3,0
1371,13149,605164,Dylan Bundy,13163,2299.0,85.7,84.74,5.73,22.0,239,7.0,6.1,-1.78,52.9,0
1372,1770,571951,Bryan Mitchell,1829,2376.0,90.6,90.3,6.21,11.6,52,10.6,5.93,-2.66,37.7,0
1373,538,471822,Jumbo Díaz,541,2298.0,91.7,91.83,6.37,21.2,13,9.8,6.09,-1.32,,0
1374,4668,621295,Nick Wittgren,4677,2121.0,89.4,90.09,6.71,22.1,76,6.5,5.8,-2.41,33.1,0
